x,rho,T
  0.72250000E+00,  0.63350000E+00,  0.13489852E+01
  0.72500000E+00,  0.63500000E+00,  0.13462610E+01
  0.72750000E+00,  0.63650000E+00,  0.13410431E+01
  0.73000000E+00,  0.63800000E+00,  0.13383649E+01
  0.73250000E+00,  0.63950000E+00,  0.13331754E+01
  0.73500000E+00,  0.64100000E+00,  0.13305428E+01
  0.73750000E+00,  0.64250000E+00,  0.13253811E+01
  0.74000000E+00,  0.64400000E+00,  0.13227936E+01
  0.74250000E+00,  0.64550000E+00,  0.13176592E+01
  0.74500000E+00,  0.64700000E+00,  0.13151164E+01
  0.74750000E+00,  0.64850000E+00,  0.13100087E+01
  0.75000000E+00,  0.65000000E+00,  0.13075101E+01
  0.75250000E+00,  0.65150000E+00,  0.13024286E+01
  0.75500000E+00,  0.65300000E+00,  0.12999737E+01
  0.75750000E+00,  0.65450000E+00,  0.12949180E+01
  0.76000000E+00,  0.65600000E+00,  0.12925063E+01
  0.76250000E+00,  0.65750000E+00,  0.12874758E+01
  0.76500000E+00,  0.65900000E+00,  0.12851070E+01
  0.76750000E+00,  0.66050000E+00,  0.12801011E+01
  0.77000000E+00,  0.66200000E+00,  0.12777748E+01
  0.77250000E+00,  0.66350000E+00,  0.12727931E+01
  0.77500000E+00,  0.66500000E+00,  0.12705088E+01
  0.77750000E+00,  0.66650000E+00,  0.12655508E+01
  0.78000000E+00,  0.66800000E+00,  0.12633082E+01
  0.78250000E+00,  0.66950000E+00,  0.12583733E+01
  0.78500000E+00,  0.67100000E+00,  0.12561720E+01
  0.78750000E+00,  0.67250000E+00,  0.12512598E+01
  0.79000000E+00,  0.67400000E+00,  0.12490993E+01
  0.79250000E+00,  0.67550000E+00,  0.12442095E+01
  0.79500000E+00,  0.67700000E+00,  0.12420895E+01
  0.79750000E+00,  0.67850000E+00,  0.12372214E+01
  0.80000000E+00,  0.68000000E+00,  0.12351415E+01
  0.80250000E+00,  0.68150000E+00,  0.12302948E+01
  0.80500000E+00,  0.68300000E+00,  0.12282546E+01
  0.80750000E+00,  0.68450000E+00,  0.12234288E+01
  0.81000000E+00,  0.68600000E+00,  0.12214280E+01
  0.81250000E+00,  0.68750000E+00,  0.12166227E+01
  0.81500000E+00,  0.68900000E+00,  0.12146610E+01
  0.81750000E+00,  0.69050000E+00,  0.12098757E+01
  0.82000000E+00,  0.69200000E+00,  0.12079526E+01
  0.82250000E+00,  0.69350000E+00,  0.12031869E+01
  0.82500000E+00,  0.69500000E+00,  0.12013023E+01
  0.82750000E+00,  0.69650000E+00,  0.11965558E+01
  0.83000000E+00,  0.69800000E+00,  0.11947092E+01
  0.83250000E+00,  0.69950000E+00,  0.11899814E+01
  0.83500000E+00,  0.70100000E+00,  0.11881725E+01
  0.83750000E+00,  0.70250000E+00,  0.11834632E+01
  0.84000000E+00,  0.70400000E+00,  0.11816917E+01
  0.84250000E+00,  0.70550000E+00,  0.11770003E+01
  0.84500000E+00,  0.70700000E+00,  0.11752659E+01
  0.84750000E+00,  0.70850000E+00,  0.11705921E+01
  0.85000000E+00,  0.71000000E+00,  0.11688945E+01
  0.85250000E+00,  0.71150000E+00,  0.11642378E+01
  0.85500000E+00,  0.71300000E+00,  0.11625767E+01
  0.85750000E+00,  0.71450000E+00,  0.11579369E+01
  0.86000000E+00,  0.71600000E+00,  0.11563120E+01
  0.86250000E+00,  0.71750000E+00,  0.11516886E+01
  0.86500000E+00,  0.71900000E+00,  0.11500996E+01
  0.86750000E+00,  0.72050000E+00,  0.11454922E+01
  0.87000000E+00,  0.72200000E+00,  0.11439388E+01
  0.87250000E+00,  0.72350000E+00,  0.11393472E+01
  0.87500000E+00,  0.72500000E+00,  0.11378292E+01
  0.87750000E+00,  0.72650000E+00,  0.11332529E+01
  0.88000000E+00,  0.72800000E+00,  0.11317699E+01
