x,rho,T
  0.91000000E+00,  0.75500000E+00,  0.11072489E+01
  0.91500000E+00,  0.75750000E+00,  0.10998044E+01
  0.92000000E+00,  0.76000000E+00,  0.10947046E+01
  0.92500000E+00,  0.76250000E+00,  0.10873303E+01
  0.93000000E+00,  0.76500000E+00,  0.10823245E+01
  0.93500000E+00,  0.76750000E+00,  0.10750186E+01
  0.94000000E+00,  0.77000000E+00,  0.10701052E+01
  0.94500000E+00,  0.77250000E+00,  0.10628662E+01
  0.95000000E+00,  0.77500000E+00,  0.10580438E+01
  0.95500000E+00,  0.77750000E+00,  0.10508699E+01
  0.96000000E+00,  0.78000000E+00,  0.10461371E+01
  0.96500000E+00,  0.78250000E+00,  0.10390268E+01
  0.97000000E+00,  0.78500000E+00,  0.10343822E+01
  0.97500000E+00,  0.78750000E+00,  0.10273340E+01
  0.98000000E+00,  0.79000000E+00,  0.10227763E+01
  0.98500000E+00,  0.79250000E+00,  0.10157885E+01
  0.99000000E+00,  0.79500000E+00,  0.10113164E+01
  0.99500000E+00,  0.79750000E+00,  0.10043877E+01
  0.10000000E+01,  0.80000000E+00,  0.10000000E+01
